pair_id,split,priority,chk_priority,chk_zone,chk_district,chk_state,chk_headcount,chk_entry_count,chk_hazard,chk_location,all_pass,summary_preview
SLM-000141,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-4 Vadodara (Gujarat): rescue emergencies and flooding, 197 affected across 5 reports. water pump and fi"
SLM-000142,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-4 Dibrugarh (Assam): road blockages and medical emergencies plus 1 more, 83 affected across 6 reports. Dis"
SLM-000143,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. rescue emergencies and flooding in ZONE-2 Cuttack, Odisha; 41 affected, 5 reports. Dispatch ambulance and reli"
SLM-000144,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and road blockages in ZONE-2 Ahmedabad, Gujarat; 74 affected, 7 reports. Deploy relief supplies and w"
SLM-000145,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and road blockages in ZONE-5 Patna, Bihar; 50 affected, 5 reports. life jackets and earthmover (JCB) pl"
SLM-000146,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-3 Surat (Gujarat): rescue emergencies and flooding plus 1 more, 196 affected across 5 reports. Dispatch"
SLM-000147,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-1 Coimbatore, Tamil Nadu -- medical emergencies and rescue emergencies plus 1 more. 6 reports, 241 affec"
SLM-000148,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-3 Bengaluru (Karnataka): flooding and medical emergencies plus 2 more, 82 affected across 6 reports. Deplo"
SLM-000149,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-2 Kanpur (Uttar Pradesh): flooding and road blockages plus 1 more, 172 affected across 5 reports. NDRF "
SLM-000150,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: rescue emergencies and flooding, ZONE-3 Bhubaneswar, Odisha. 5 reports, 45 affected. Send water pump and ambul"
SLM-000151,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and rescue emergencies plus 1 more, ZONE-1 Howrah, West Bengal. 8 reports, 143 affected. Deploy resc"
SLM-000152,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: rescue emergencies and flooding, ZONE-5 Bharuch, Gujarat. 6 reports, 69 affected. Send sandbags and fire and "
SLM-000153,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. medical emergencies and rescue emergencies plus 1 more in ZONE-3 Dhemaji, Assam; 143 affected, 5 reports. Dis"
SLM-000154,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-5 Gaya, Bihar -- road blockages and flooding plus 1 more. 5 reports, 66 affected. Dispatch earthmover (JCB)"
SLM-000155,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and medical emergencies plus 1 more in ZONE-3 Bengaluru, Karnataka; 136 affected, 7 reports. Deploy "
SLM-000156,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and rescue emergencies plus 1 more, ZONE-4 Pune, Maharashtra. 5 reports, 125 affected. rescue rope a"
SLM-000157,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE - ZONE-1 Pune (Maharashtra): flooding and medical emergencies plus 1 more, 25 affected across 6 reports. drainag"
SLM-000158,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-4 Nashik (Maharashtra): flooding and medical emergencies plus 1 more, 49 affected across 6 reports. sand"
SLM-000159,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: rescue emergencies and flooding plus 1 more, ZONE-2 Kodagu, Karnataka. 5 reports, 45 affected. Send rescue rop"
SLM-000160,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and medical emergencies plus 1 more, ZONE-5 Patna, Bihar. 8 reports, 66 affected. Deploy life jackets"
SLM-000161,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-2 Guwahati, Assam -- rescue emergencies and flooding. 5 reports, 103 affected. Send rescue rope and ladder "
SLM-000162,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-2 Thanjavur (Tamil Nadu): flooding and road blockages, 78 affected across 6 reports. Deploy water pump and"
SLM-000163,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and rescue emergencies plus 1 more, ZONE-3 Kendrapara, Odisha. 5 reports, 45 affected. Send water pum"
SLM-000164,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and rescue emergencies plus 2 more in ZONE-1 Coimbatore, Tamil Nadu; 65 affected, 5 reports. Deploy r"
SLM-000165,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. rescue emergencies and flooding in ZONE-2 Alappuzha, Kerala; 67 affected, 5 reports. Deploy fire and rescue unit"
SLM-000166,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: road blockages and flooding plus 1 more, ZONE-1 Ahmedabad, Gujarat. 5 reports, 101 affected. rescue boat and tow"
SLM-000167,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-2 Pune (Maharashtra): flooding and road blockages plus 1 more, 122 affected across 5 reports. water pum"
SLM-000168,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and rescue emergencies plus 1 more in ZONE-3 Malda, West Bengal; 323 affected, 7 reports. Deploy rel"
SLM-000169,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE - ZONE-2 Nagpur (Maharashtra): rescue emergencies and flooding, 17 affected across 5 reports. Dispatch fire and "
SLM-000170,test,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE. flooding in ZONE-4 Prayagraj, Uttar Pradesh; 16 affected, 5 reports. Dispatch drainage team and rescue boat plu"
SLM-000171,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-5 Balasore (Odisha): rescue emergencies and medical emergencies plus 2 more, 81 affected across 5 reports."
SLM-000172,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies, ZONE-4 Gaya, Bihar. 5 reports, 56 affected. relief supplies and rescue boat plu"
SLM-000173,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-3 Gorakhpur (Uttar Pradesh): flooding and rescue emergencies plus 1 more, 59 affected across 5 reports. Di"
SLM-000174,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and road blockages plus 1 more, ZONE-1 Murshidabad, West Bengal. 6 reports, 233 affected. Deploy wat"
SLM-000175,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-2 Bhubaneswar, Odisha -- rescue emergencies and road blockages plus 1 more. 5 reports, 45 affected. Dispa"
SLM-000176,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-3 Gorakhpur (Uttar Pradesh): road blockages and medical emergencies plus 1 more, 55 affected across 8 re"
SLM-000177,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: rescue emergencies and flooding, ZONE-5 Kochi, Kerala. 5 reports, 18 affected. rescue boat and ambulance plus 1"
SLM-000178,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-5 Howrah, West Bengal -- flooding and medical emergencies plus 1 more. 8 reports, 194 affected. Send life j"
SLM-000179,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE - ZONE-4 Madurai (Tamil Nadu): medical emergencies and flooding plus 1 more, 19 affected across 6 reports. Send "
SLM-000180,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. rescue emergencies and flooding plus 1 more in ZONE-2 Bengaluru, Karnataka; 142 affected, 6 reports. Deploy e"
SLM-000181,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: road blockages and rescue emergencies plus 1 more, ZONE-5 Vadodara, Gujarat. 6 reports, 79 affected. traffic pol"
SLM-000182,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. rescue emergencies and flooding plus 1 more in ZONE-4 Nashik, Maharashtra; 144 affected, 5 reports. Dispatch tow"
SLM-000183,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: medical emergencies and road blockages plus 2 more, ZONE-2 Gorakhpur, Uttar Pradesh. 5 reports, 79 affected. "
SLM-000184,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: ZONE-5 Rajkot, Gujarat -- rescue emergencies and flooding plus 1 more. 5 reports, 17 affected. Deploy NDRF floo"
SLM-000185,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. road blockages and rescue emergencies plus 1 more in ZONE-3 Kodagu, Karnataka; 47 affected, 5 reports. Send wa"
SLM-000186,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. rescue emergencies and flooding plus 1 more in ZONE-5 Surat, Gujarat; 95 affected, 5 reports. Send NDRF rescu"
SLM-000187,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-5 Darjeeling, West Bengal -- rescue emergencies and flooding plus 2 more. 6 reports, 35 affected. Dispatc"
SLM-000188,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-3 Lucknow (Uttar Pradesh): flooding and medical emergencies plus 1 more, 76 affected across 7 reports. D"
SLM-000189,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. rescue emergencies and flooding plus 1 more in ZONE-3 Bhagalpur, Bihar; 142 affected, 7 reports. rescue rope "
SLM-000190,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-5 Thrissur, Kerala -- rescue emergencies and medical emergencies plus 1 more. 5 reports, 24 affected. Dep"
SLM-000191,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-1 Udupi, Karnataka -- flooding and rescue emergencies plus 1 more. 5 reports, 41 affected. Deploy rescue "
SLM-000192,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-3 Bengaluru (Karnataka): flooding and rescue emergencies plus 1 more, 128 affected across 5 reports. Send "
SLM-000193,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: rescue emergencies and flooding, ZONE-1 Chennai, Tamil Nadu. 5 reports, 28 affected. ambulance and NDRF flood re"
SLM-000194,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. rescue emergencies and flooding in ZONE-5 Kodagu, Karnataka; 49 affected, 5 reports. fire and rescue unit and "
SLM-000195,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-2 Guwahati (Assam): flooding and road blockages, 61 affected across 7 reports. Send water pump and road "
SLM-000196,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-2 Coimbatore (Tamil Nadu): flooding and rescue emergencies, 80 affected across 7 reports. Send NDRF floo"
SLM-000197,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-2 Prayagraj, Uttar Pradesh -- medical emergencies and rescue emergencies plus 1 more. 5 reports, 39 affec"
SLM-000198,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and road blockages in ZONE-1 Mysuru, Karnataka; 179 affected, 6 reports. Send life jackets and tow truc"
SLM-000199,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-3 Kolhapur, Maharashtra -- flooding and rescue emergencies. 5 reports, 126 affected. Send NDRF rescue te"
SLM-000200,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. rescue emergencies and flooding in ZONE-4 Kozhikode, Kerala; 122 affected, 5 reports. life jackets and water "
SLM-000201,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies, ZONE-4 Surat, Gujarat. 5 reports, 106 affected. Deploy NDRF flood rescue team a"
SLM-000202,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-4 Pune, Maharashtra -- flooding and rescue emergencies plus 1 more. 5 reports, 152 affected. Send sandba"
SLM-000203,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-5 Balasore (Odisha): road blockages and medical emergencies plus 1 more, 45 affected across 6 reports. D"
SLM-000204,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and rescue emergencies, ZONE-1 Dhemaji, Assam. 6 reports, 46 affected. Deploy NDRF rescue team and li"
SLM-000205,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: road blockages and flooding plus 2 more, ZONE-1 Bengaluru, Karnataka. 5 reports, 127 affected. water pump and"
SLM-000206,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. rescue emergencies and flooding in ZONE-2 Balasore, Odisha; 46 affected, 5 reports. rescue rope and ladder and"
SLM-000207,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and medical emergencies plus 1 more, ZONE-1 Ahmedabad, Gujarat. 5 reports, 72 affected. Deploy relief s"
SLM-000208,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-3 Malda, West Bengal -- flooding and medical emergencies plus 2 more. 6 reports, 48 affected. Send rescue"
SLM-000209,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. road blockages and rescue emergencies plus 1 more in ZONE-5 Puri, Odisha; 64 affected, 5 reports. Send traffi"
SLM-000210,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and road blockages in ZONE-2 Malda, West Bengal; 114 affected, 6 reports. Dispatch drainage team and"
SLM-000211,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and medical emergencies, ZONE-4 Gaya, Bihar. 5 reports, 41 affected. Deploy water pump and NDRF flood"
SLM-000212,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies plus 1 more, ZONE-2 Howrah, West Bengal. 5 reports, 90 affected. Send water pump"
SLM-000213,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and rescue emergencies plus 2 more in ZONE-4 Malda, West Bengal; 340 affected, 7 reports. Send road "
SLM-000214,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-1 Howrah, West Bengal -- road blockages and rescue emergencies plus 1 more. 5 reports, 97 affected. Depl"
SLM-000215,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-4 Bhagalpur (Bihar): road blockages and rescue emergencies plus 1 more, 167 affected across 7 reports. "
SLM-000216,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE - ZONE-3 Darbhanga (Bihar): flooding, 17 affected across 5 reports. Send life jackets and relief supplies plus 1"
SLM-000217,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-3 Gorakhpur (Uttar Pradesh): flooding and rescue emergencies, 38 affected across 5 reports. Dispatch wat"
SLM-000218,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-2 Madurai, Tamil Nadu -- flooding. 5 reports, 116 affected. Send relief supplies and sandbags plus 1 mor"
SLM-000219,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: ZONE-1 Kozhikode, Kerala -- flooding and road blockages plus 1 more. 6 reports, 23 affected. Send ambulance and"
SLM-000220,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-4 Kochi (Kerala): rescue emergencies and flooding plus 1 more, 114 affected across 6 reports. Deploy re"
SLM-000221,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. rescue emergencies and road blockages plus 1 more in ZONE-3 Nagpur, Maharashtra; 55 affected, 5 reports. Send "
SLM-000222,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-3 Kolkata, West Bengal -- flooding and road blockages plus 1 more. 6 reports, 146 affected. Dispatch tow tr"
SLM-000223,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and road blockages plus 1 more in ZONE-1 Balasore, Odisha; 60 affected, 8 reports. Deploy relief supp"
SLM-000224,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and medical emergencies plus 1 more, ZONE-5 Pune, Maharashtra. 6 reports, 34 affected. NDRF rescue te"
SLM-000225,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and rescue emergencies plus 1 more in ZONE-2 Thanjavur, Tamil Nadu; 163 affected, 6 reports. Deploy "
SLM-000226,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and road blockages plus 1 more in ZONE-3 Balasore, Odisha; 84 affected, 6 reports. Send NDRF flood r"
SLM-000227,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-5 Barpeta, Assam -- flooding and rescue emergencies. 5 reports, 35 affected. Dispatch ambulance and life "
SLM-000228,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-4 Thanjavur, Tamil Nadu -- flooding and road blockages. 5 reports, 82 affected. Dispatch water pump and lif"
SLM-000229,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-2 Dhemaji (Assam): medical emergencies and flooding plus 2 more, 79 affected across 8 reports. life jack"
SLM-000230,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and rescue emergencies plus 1 more in ZONE-2 Nashik, Maharashtra; 66 affected, 7 reports. Deploy wate"
SLM-000231,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: road blockages and rescue emergencies plus 1 more, ZONE-4 Darbhanga, Bihar. 5 reports, 136 affected. Dispatch to"
