event_id,flood_event_date,timestamp,state,district,flood_severity,duration_hours,flood_history_count,population_affected,road_closures,bridge_closures,cause
FLOOD000204,07-06-2025,07-06-2025 22:00,Uttar Pradesh,Kanpur,Severe,4.3,3,2513.0,1,2.5,Cyclonic Rain
FLOOD000205,19-01-2026,19-01-2026 10:00,Odisha,Balasore,Severe,7.3,3,2620.0,4,0.0,Heavy Rainfall
FLOOD000206,21-01-2025,21-01-2025 07:00,Karnataka,Mysuru,Severe,2.0,3,3276.0,0,2.0,Heavy Rainfall
FLOOD000207,26-11-2025,26-11-2025 11:00,Gujarat,Rajkot,Moderate,5.1,4,645.0,1,0.0,Heavy Rainfall
FLOOD000208,22-01-2025,22-01-2025 14:00,Karnataka,Mysuru,Severe,10.5,8,2808.0,2,2.0,River Overflow
FLOOD000209,14-12-2025,14-12-2025 14:00,Tamil Nadu,Thanjavur,Severe,8.3,6,2264.0,0,0.0,Heavy Rainfall
FLOOD000210,13-01-2025,13-01-2025 23:00,Kerala,Thrissur,Severe,3.6,4,3164.0,1,0.0,Heavy Rainfall
FLOOD000211,15-05-2025,15-05-2025 15:00,Odisha,Cuttack,Moderate,2.9,2,2486.0,3,0.0,River Overflow
FLOOD000212,27-11-2025,27-11-2025 12:00,Assam,Dhemaji,Severe,2.0,1,2261.0,1,0.0,Heavy Rainfall
FLOOD000213,07-11-2025,07-11-2025 17:00,Kerala,Alappuzha,Severe,4.4,3,3774.0,2,1.0,River Overflow
FLOOD000214,12-02-2026,12-02-2026 15:00,Karnataka,Udupi,Moderate,7.0,6,1657.0,0,0.0,River Overflow
FLOOD000215,04-08-2025,04-08-2025 23:00,Bihar,Darbhanga,Severe,4.9,4,4383.0,1,0.0,River Overflow
FLOOD000216,03-12-2025,03-12-2025 12:00,Bihar,Patna,Severe,10.9,7,2461.0,3,1.0,Heavy Rainfall
FLOOD000217,28-09-2025,28-09-2025 21:00,Bihar,Muzaffarpur,Severe,3.1,1,3752.0,3,2.0,Heavy Rainfall
FLOOD000218,10-10-2025,10-10-2025 22:00,Odisha,Bhubaneswar,Moderate,2.0,0,2483.0,2,0.0,Cyclonic Rain
FLOOD000219,20-11-2025,20-11-2025 20:00,Maharashtra,Mumbai,Severe,9.7,8,3631.0,2,0.0,River Overflow
FLOOD000220,25-04-2025,25-04-2025 01:00,Kerala,Kochi,Severe,3.9,4,3261.0,2,2.0,Urban Waterlogging
FLOOD000221,23-11-2025,23-11-2025 17:00,Karnataka,Bengaluru,Moderate,2.2,3,1904.0,1,0.0,River Overflow
FLOOD000222,18-09-2025,18-09-2025 21:00,Odisha,Balasore,Severe,6.1,4,1189.0,0,0.0,River Overflow
FLOOD000223,08-12-2025,08-12-2025 21:00,Uttar Pradesh,Gorakhpur,Severe,6.3,5,1652.0,2,0.0,Heavy Rainfall
FLOOD000224,21-02-2025,21-02-2025 23:00,Karnataka,Bengaluru,Severe,5.1,4,1938.0,3,0.0,Heavy Rainfall
FLOOD000225,24-01-2026,24-01-2026 23:00,Tamil Nadu,Chennai,Severe,3.0,0,2134.0,0,0.0,Heavy Rainfall
FLOOD000226,24-06-2025,24-06-2025 18:00,Tamil Nadu,Tiruppur,Severe,7.9,7,1273.0,0,0.0,River Overflow
FLOOD000227,30-11-2025,30-11-2025 08:00,Odisha,Balasore,Severe,7.4,4,3419.0,0,1.0,Heavy Rainfall
FLOOD000228,04-11-2025,04-11-2025 09:00,Assam,Dibrugarh,Severe,2.0,1,2921.0,4,1.0,River Overflow
FLOOD000229,24-05-2025,24-05-2025 02:00,Maharashtra,Mumbai,Severe,4.8,4,1566.0,1,0.0,Heavy Rainfall
FLOOD000230,13-08-2025,13-08-2025 05:00,Gujarat,Bharuch,Moderate,4.8,6,1227.0,2,0.0,Heavy Rainfall
FLOOD000231,09-02-2025,09-02-2025 22:00,Maharashtra,Nagpur,Severe,4.8,3,1579.0,0,0.0,River Overflow
FLOOD000232,18-01-2025,18-01-2025 08:00,Gujarat,Bharuch,Moderate,2.0,2,1857.0,4,0.0,Urban Waterlogging
FLOOD000233,28-08-2025,28-08-2025 05:00,Karnataka,Bengaluru,Severe,9.3,5,1763.0,1,0.0,Heavy Rainfall
FLOOD000234,08-10-2025,08-10-2025 07:00,Bihar,Muzaffarpur,Severe,2.0,0,2665.0,0,2.0,River Overflow
FLOOD000235,02-07-2025,02-07-2025 13:00,Tamil Nadu,Chennai,Minor,2.0,1,426.0,3,0.0,Heavy Rainfall
FLOOD000236,05-08-2025,05-08-2025 12:00,West Bengal,Darjeeling,Severe,5.5,4,2569.0,1,2.0,Heavy Rainfall
FLOOD000237,16-02-2025,16-02-2025 08:00,Tamil Nadu,Thanjavur,Severe,6.0,6,1948.0,0,0.0,Heavy Rainfall
FLOOD000238,23-04-2025,23-04-2025 00:00,West Bengal,Kolkata,Moderate,2.0,1,1376.0,0,0.0,River Overflow
FLOOD000239,27-09-2025,27-09-2025 16:00,Bihar,Patna,Severe,2.0,2,1919.0,0,0.0,Heavy Rainfall
FLOOD000240,03-01-2026,03-01-2026 11:00,Maharashtra,Mumbai,Severe,2.7,3,2883.0,1,1.0,River Overflow
FLOOD000241,22-11-2025,22-11-2025 07:00,Kerala,Kozhikode,Severe,3.3,3,1729.0,1,0.0,Heavy Rainfall
FLOOD000242,23-05-2025,23-05-2025 02:00,Maharashtra,Kolhapur,Severe,3.7,4,2900.0,4,0.0,Heavy Rainfall
FLOOD000243,04-01-2025,04-01-2025 08:00,Odisha,Kendrapara,Severe,4.8,1,2731.0,2,0.0,Heavy Rainfall
FLOOD000244,12-07-2025,12-07-2025 05:00,Tamil Nadu,Madurai,Severe,5.2,3,1160.0,1,2.0,Heavy Rainfall
FLOOD000245,27-02-2025,27-02-2025 05:00,Bihar,Darbhanga,Severe,5.5,4,3611.0,2,0.0,River Overflow
FLOOD000246,04-03-2025,04-03-2025 21:00,Gujarat,Bharuch,Moderate,4.0,3,2327.0,1,0.0,Heavy Rainfall
FLOOD000247,26-09-2025,26-09-2025 10:00,Odisha,Kendrapara,Moderate,4.7,5,1971.0,0,0.0,Heavy Rainfall
FLOOD000248,08-05-2025,08-05-2025 22:00,Assam,Jorhat,Severe,6.3,5,2368.0,1,1.0,Heavy Rainfall
FLOOD000249,06-05-2025,06-05-2025 15:00,Karnataka,Udupi,Severe,4.4,5,2136.0,1,0.0,Heavy Rainfall
FLOOD000250,20-07-2025,20-07-2025 22:00,Odisha,Bhubaneswar,Severe,2.9,1,2663.0,3,2.0,River Overflow
FLOOD000251,22-11-2025,22-11-2025 21:00,Bihar,Muzaffarpur,Severe,2.3,3,3162.0,2,1.0,River Overflow
FLOOD000252,04-01-2025,04-01-2025 20:00,Assam,Dibrugarh,Severe,2.7,5,1847.0,1,1.0,Cyclonic Rain
FLOOD000253,28-01-2026,28-01-2026 12:00,Tamil Nadu,Coimbatore,Severe,7.5,5,3113.0,1,0.0,Heavy Rainfall
FLOOD000254,02-10-2025,02-10-2025 23:00,Assam,Jorhat,Severe,3.4,4,3138.0,0,0.0,Cyclonic Rain
FLOOD000255,05-07-2025,05-07-2025 02:00,Odisha,Kendrapara,Moderate,6.2,6,499.0,0,1.0,River Overflow
FLOOD000256,13-11-2025,13-11-2025 17:00,Gujarat,Ahmedabad,Severe,8.9,7,2181.0,1,1.0,Heavy Rainfall
FLOOD000257,09-06-2025,09-06-2025 18:00,Maharashtra,Nagpur,Severe,4.1,3,3169.0,2,0.0,Urban Waterlogging
FLOOD000258,09-02-2026,09-02-2026 05:00,West Bengal,Darjeeling,Severe,6.5,4,2286.0,2,1.0,Heavy Rainfall
FLOOD000259,30-06-2025,30-06-2025 01:00,Kerala,Kozhikode,Severe,8.7,7,1202.0,1,1.0,Heavy Rainfall
FLOOD000260,22-05-2025,22-05-2025 09:00,Assam,Jorhat,Severe,3.8,3,2654.0,1,2.0,Heavy Rainfall
FLOOD000261,17-07-2025,17-07-2025 23:00,Kerala,Kottayam,Moderate,2.0,2,1634.0,2,0.0,Heavy Rainfall
FLOOD000262,29-10-2025,29-10-2025 04:00,Karnataka,Udupi,Severe,2.0,3,2680.0,1,0.0,Heavy Rainfall
FLOOD000263,18-01-2026,18-01-2026 22:00,West Bengal,Malda,Moderate,5.5,3,810.0,2,0.0,Heavy Rainfall
FLOOD000264,09-04-2025,09-04-2025 08:00,Assam,Dibrugarh,Severe,2.0,1,4330.0,1,0.0,Heavy Rainfall
FLOOD000265,17-02-2025,17-02-2025 19:00,Kerala,Kozhikode,Moderate,5.9,6,1262.0,0,0.0,River Overflow
FLOOD000266,25-08-2025,25-08-2025 01:00,Gujarat,Bharuch,Severe,12.3,8,2199.0,1,0.0,Cyclonic Rain
FLOOD000267,03-12-2025,03-12-2025 10:00,Assam,Dhemaji,Severe,8.4,6,2389.0,1,0.0,Cyclonic Rain
FLOOD000268,25-07-2025,25-07-2025 22:00,Gujarat,Bharuch,Severe,2.0,3,2498.0,2,2.0,Heavy Rainfall
FLOOD000269,02-06-2025,02-06-2025 14:00,Uttar Pradesh,Lucknow,Severe,4.3,4,2277.0,0,0.0,Heavy Rainfall
FLOOD000270,07-03-2025,07-03-2025 02:00,Assam,Guwahati,Severe,2.0,1,2306.0,1,0.0,Heavy Rainfall
FLOOD000271,21-06-2025,21-06-2025 08:00,Gujarat,Vadodara,Severe,8.0,5,3690.0,5,1.0,River Overflow
FLOOD000272,13-01-2026,13-01-2026 01:00,Odisha,Kendrapara,Moderate,7.9,7,1829.0,0,1.0,River Overflow
FLOOD000273,22-01-2026,22-01-2026 11:00,Uttar Pradesh,Varanasi,Severe,9.5,7,2900.0,0,2.0,Heavy Rainfall
FLOOD000274,22-12-2025,22-12-2025 17:00,Gujarat,Rajkot,Severe,2.0,0,2442.0,1,1.0,River Overflow
FLOOD000275,03-02-2025,03-02-2025 02:00,Uttar Pradesh,Gorakhpur,Severe,4.6,4,3530.0,3,1.0,Heavy Rainfall
FLOOD000276,01-09-2025,01-09-2025 21:00,Odisha,Balasore,Severe,3.9,4,1857.0,2,0.0,Urban Waterlogging
FLOOD000277,14-11-2025,14-11-2025 10:00,Maharashtra,Kolhapur,Severe,5.5,6,3500.0,2,0.0,Heavy Rainfall
FLOOD000278,08-03-2025,08-03-2025 09:00,West Bengal,Malda,Severe,2.0,3,2425.0,2,1.0,Urban Waterlogging
FLOOD000279,06-11-2025,06-11-2025 01:00,West Bengal,Murshidabad,Severe,2.0,1,3203.0,1,0.0,Heavy Rainfall
FLOOD000280,08-08-2025,08-08-2025 10:00,West Bengal,Murshidabad,Moderate,5.4,5,781.0,0,1.0,River Overflow
FLOOD000281,25-10-2025,25-10-2025 18:00,Karnataka,Mysuru,Severe,5.0,3,3582.0,1,0.0,Heavy Rainfall
FLOOD000282,04-01-2025,04-01-2025 16:00,Bihar,Patna,Severe,5.6,4,1916.0,2,0.0,Heavy Rainfall
FLOOD000283,29-12-2025,29-12-2025 06:00,Tamil Nadu,Chennai,Severe,2.0,4,1789.0,0,2.0,River Overflow
FLOOD000284,10-02-2026,10-02-2026 11:00,Gujarat,Ahmedabad,Severe,9.4,6,1762.0,1,2.5,River Overflow
FLOOD000285,29-01-2026,29-01-2026 13:00,Karnataka,Udupi,Severe,2.4,3,4066.0,1,0.0,Heavy Rainfall
FLOOD000286,09-10-2025,09-10-2025 09:00,Tamil Nadu,Thanjavur,Moderate,4.8,4,923.0,1,1.0,River Overflow
FLOOD000287,26-05-2025,26-05-2025 21:00,West Bengal,Kolkata,Moderate,7.4,6,1765.0,1,0.0,Cyclonic Rain
FLOOD000288,04-04-2025,04-04-2025 01:00,Bihar,Muzaffarpur,Severe,2.2,2,1567.0,1,1.0,Heavy Rainfall
FLOOD000289,27-04-2025,27-04-2025 18:00,Gujarat,Bharuch,Severe,5.3,4,2016.0,1,1.0,Heavy Rainfall
FLOOD000290,04-07-2025,04-07-2025 07:00,Kerala,Kozhikode,Moderate,2.0,3,1920.0,0,1.0,Cyclonic Rain
FLOOD000291,24-08-2025,24-08-2025 22:00,Uttar Pradesh,Lucknow,Severe,9.5,5,2880.0,0,0.0,River Overflow
FLOOD000292,26-10-2025,26-10-2025 17:00,Maharashtra,Pune,Severe,10.8,8,3697.0,1,0.0,Cyclonic Rain
FLOOD000293,14-12-2025,14-12-2025 08:00,Gujarat,Bharuch,Moderate,2.0,1,842.0,2,0.0,Cyclonic Rain
FLOOD000294,31-03-2025,31-03-2025 11:00,Bihar,Gaya,Moderate,2.0,2,849.0,0,0.0,River Overflow
FLOOD000295,29-11-2025,29-11-2025 00:00,Assam,Guwahati,Moderate,2.0,2,2768.0,2,1.0,Urban Waterlogging
FLOOD000296,30-09-2025,30-09-2025 22:00,Gujarat,Vadodara,Severe,7.5,5,2325.0,0,0.0,Heavy Rainfall
FLOOD000297,15-11-2025,15-11-2025 10:00,Gujarat,Rajkot,Severe,12.1,7,2182.0,3,0.0,River Overflow
FLOOD000298,14-09-2025,14-09-2025 19:00,Uttar Pradesh,Varanasi,Severe,2.0,1,2100.0,1,2.0,Heavy Rainfall
FLOOD000299,04-03-2025,04-03-2025 06:00,Karnataka,Kodagu,Moderate,2.0,1,1651.0,1,1.0,River Overflow
FLOOD000300,17-11-2025,17-11-2025 15:00,Assam,Guwahati,Severe,6.2,3,3083.0,1,0.0,Cyclonic Rain
FLOOD000301,23-10-2025,23-10-2025 13:00,Uttar Pradesh,Gorakhpur,Severe,5.2,6,2877.0,1,0.0,River Overflow
FLOOD000302,28-02-2025,28-02-2025 16:00,Karnataka,Mysuru,Moderate,6.6,4,1570.0,0,0.0,Cyclonic Rain
FLOOD000303,06-10-2025,06-10-2025 18:00,West Bengal,Kolkata,Severe,3.6,4,848.0,1,0.0,River Overflow
FLOOD000304,22-05-2025,22-05-2025 16:00,Gujarat,Ahmedabad,Severe,10.5,8,1247.0,2,1.0,River Overflow
FLOOD000305,05-01-2025,05-01-2025 12:00,West Bengal,Kolkata,Severe,9.6,8,1976.0,2,0.0,Heavy Rainfall
FLOOD000306,23-08-2025,23-08-2025 19:00,Maharashtra,Nashik,Severe,7.1,4,1134.0,1,2.5,River Overflow
FLOOD000307,20-12-2025,20-12-2025 09:00,Kerala,Alappuzha,Severe,8.6,6,2518.0,2,1.0,Heavy Rainfall
FLOOD000308,03-10-2025,03-10-2025 03:00,Maharashtra,Kolhapur,Moderate,2.2,2,1771.0,0,1.0,Heavy Rainfall
FLOOD000309,15-02-2025,15-02-2025 10:00,Kerala,Kottayam,Severe,5.1,4,2957.0,2,0.0,Urban Waterlogging
FLOOD000310,20-08-2025,20-08-2025 15:00,West Bengal,Howrah,Severe,5.5,5,1933.0,1,2.0,Heavy Rainfall
FLOOD000311,28-01-2026,28-01-2026 03:00,Kerala,Kochi,Severe,2.0,3,3524.0,2,0.0,Heavy Rainfall
FLOOD000312,06-12-2025,06-12-2025 06:00,Karnataka,Udupi,Severe,6.6,4,934.0,3,1.0,Heavy Rainfall
FLOOD000313,27-12-2025,27-12-2025 23:00,Uttar Pradesh,Varanasi,Moderate,3.0,3,2541.0,1,0.0,Heavy Rainfall
FLOOD000314,02-10-2025,02-10-2025 19:00,Assam,Barpeta,Severe,7.3,6,2930.0,3,0.0,Heavy Rainfall
FLOOD000315,26-01-2025,26-01-2025 23:00,Uttar Pradesh,Varanasi,Severe,2.4,2,2503.0,0,0.0,River Overflow
FLOOD000316,14-10-2025,14-10-2025 06:00,Uttar Pradesh,Varanasi,Severe,7.9,6,1369.0,3,0.0,River Overflow
FLOOD000317,20-07-2025,20-07-2025 13:00,Tamil Nadu,Thanjavur,Severe,5.2,4,890.0,0,0.0,Cyclonic Rain
FLOOD000318,01-10-2025,01-10-2025 00:00,West Bengal,Murshidabad,Severe,5.2,5,2332.0,1,0.0,Cyclonic Rain
FLOOD000319,10-11-2025,10-11-2025 17:00,Karnataka,Bengaluru,Severe,2.0,1,2551.0,1,0.0,Heavy Rainfall
FLOOD000320,30-08-2025,30-08-2025 11:00,Odisha,Kendrapara,Moderate,5.1,4,1566.0,0,0.0,Cyclonic Rain
FLOOD000321,06-11-2025,06-11-2025 20:00,Kerala,Kottayam,Moderate,5.2,3,1977.0,1,0.0,River Overflow
FLOOD000322,25-06-2025,25-06-2025 17:00,Odisha,Kendrapara,Severe,7.3,6,2515.0,4,0.0,River Overflow
FLOOD000323,05-09-2025,05-09-2025 12:00,Kerala,Thrissur,Severe,8.6,8,2277.0,1,0.0,River Overflow
FLOOD000324,21-12-2025,21-12-2025 04:00,Gujarat,Vadodara,Severe,7.4,4,1748.0,2,0.0,Urban Waterlogging
FLOOD000325,25-09-2025,25-09-2025 20:00,Gujarat,Surat,Moderate,2.3,0,2172.0,0,0.0,River Overflow
FLOOD000326,12-10-2025,12-10-2025 10:00,Karnataka,Bengaluru,Severe,2.2,4,4147.0,4,0.0,Cyclonic Rain
FLOOD000327,22-06-2025,22-06-2025 02:00,Gujarat,Rajkot,Severe,5.9,4,2414.0,0,1.0,Urban Waterlogging
FLOOD000328,22-11-2025,22-11-2025 01:00,Kerala,Alappuzha,Severe,7.5,6,2258.0,2,0.0,Heavy Rainfall
FLOOD000329,20-11-2025,20-11-2025 01:00,Maharashtra,Nagpur,Moderate,5.2,3,696.0,1,2.5,Heavy Rainfall
FLOOD000330,16-07-2025,16-07-2025 17:00,Uttar Pradesh,Varanasi,Severe,2.6,3,1395.0,1,1.0,River Overflow
FLOOD000331,10-03-2025,10-03-2025 18:00,West Bengal,Darjeeling,Severe,6.5,3,3022.0,1,0.0,Cyclonic Rain
FLOOD000332,22-06-2025,22-06-2025 12:00,Tamil Nadu,Thanjavur,Severe,8.9,7,1993.0,0,0.0,Heavy Rainfall
FLOOD000333,09-03-2025,09-03-2025 09:00,Tamil Nadu,Coimbatore,Minor,2.9,4,915.0,0,1.0,Heavy Rainfall
FLOOD000334,26-03-2025,26-03-2025 13:00,Assam,Dhemaji,Severe,2.0,1,1220.0,2,1.0,Heavy Rainfall
FLOOD000335,21-12-2025,21-12-2025 21:00,Assam,Dhemaji,Severe,6.8,7,2931.0,5,1.0,River Overflow
FLOOD000336,10-07-2025,10-07-2025 15:00,West Bengal,Darjeeling,Severe,2.9,2,2971.0,0,1.0,Heavy Rainfall
FLOOD000337,16-06-2025,16-06-2025 08:00,Bihar,Patna,Severe,6.6,6,2080.0,0,1.0,Cyclonic Rain
FLOOD000338,04-11-2025,04-11-2025 08:00,Gujarat,Vadodara,Severe,6.4,7,1089.0,3,0.0,Urban Waterlogging
FLOOD000339,14-09-2025,14-09-2025 05:00,Uttar Pradesh,Prayagraj,Severe,3.1,3,1609.0,1,1.0,River Overflow
FLOOD000340,24-07-2025,24-07-2025 12:00,Maharashtra,Mumbai,Severe,3.8,3,1875.0,0,1.0,River Overflow
FLOOD000341,29-07-2025,29-07-2025 10:00,Uttar Pradesh,Gorakhpur,Severe,5.0,6,958.0,2,1.0,Heavy Rainfall
FLOOD000342,11-12-2025,11-12-2025 04:00,Assam,Dhemaji,Moderate,3.6,2,1550.0,1,0.0,River Overflow
FLOOD000343,17-07-2025,17-07-2025 03:00,Gujarat,Surat,Severe,10.7,8,2208.0,0,0.0,River Overflow
FLOOD000344,11-11-2025,11-11-2025 12:00,Uttar Pradesh,Gorakhpur,Moderate,10.0,6,2612.0,1,0.0,Cyclonic Rain
FLOOD000345,05-12-2025,05-12-2025 22:00,Assam,Guwahati,Severe,2.0,1,4592.375,2,2.0,River Overflow
FLOOD000346,08-03-2025,08-03-2025 22:00,West Bengal,Darjeeling,Severe,6.8,5,4592.375,4,1.0,Heavy Rainfall
FLOOD000347,18-07-2025,18-07-2025 21:00,Bihar,Muzaffarpur,Severe,5.3,3,3055.0,0,0.0,Heavy Rainfall
FLOOD000348,04-12-2025,04-12-2025 21:00,West Bengal,Howrah,Severe,2.0,0,2069.0,1,1.0,Cyclonic Rain
FLOOD000349,17-10-2025,17-10-2025 15:00,Karnataka,Mangaluru,Severe,2.0,1,1170.0,0,1.0,Cyclonic Rain
FLOOD000350,08-09-2025,08-09-2025 04:00,Kerala,Kochi,Severe,3.8,3,2831.0,1,0.0,Heavy Rainfall
FLOOD000351,19-11-2025,19-11-2025 00:00,Bihar,Patna,Moderate,6.7,2,1384.0,0,0.0,River Overflow
FLOOD000352,28-05-2025,28-05-2025 13:00,Kerala,Kozhikode,Moderate,6.6,4,2097.0,1,0.0,Heavy Rainfall
FLOOD000353,17-01-2025,17-01-2025 04:00,Assam,Dibrugarh,Severe,5.6,6,2378.0,0,0.0,Heavy Rainfall
FLOOD000354,16-03-2025,16-03-2025 18:00,Kerala,Kochi,Severe,7.2,7,4188.0,4,1.0,Cyclonic Rain
FLOOD000355,30-12-2025,30-12-2025 19:00,Uttar Pradesh,Varanasi,Severe,5.8,3,2685.0,3,0.0,Heavy Rainfall
FLOOD000356,24-07-2025,24-07-2025 23:00,Maharashtra,Nagpur,Severe,8.4,7,2800.0,2,0.0,Heavy Rainfall
FLOOD000357,19-08-2025,19-08-2025 17:00,Bihar,Muzaffarpur,Severe,8.2,5,2678.0,2,0.0,Heavy Rainfall
FLOOD000358,11-06-2025,11-06-2025 08:00,Gujarat,Rajkot,Severe,5.4,4,2296.0,2,0.0,Heavy Rainfall
FLOOD000359,05-01-2026,05-01-2026 12:00,Gujarat,Bharuch,Severe,2.9,3,2715.0,1,1.0,Heavy Rainfall
FLOOD000360,04-04-2025,04-04-2025 22:00,Assam,Jorhat,Moderate,5.1,2,549.0,2,0.0,Heavy Rainfall
FLOOD000361,23-05-2025,23-05-2025 04:00,Gujarat,Surat,Severe,7.9,8,2567.0,1,0.0,River Overflow
FLOOD000362,16-08-2025,16-08-2025 11:00,Bihar,Gaya,Moderate,2.4,2,1934.0,1,0.0,Heavy Rainfall
FLOOD000363,26-07-2025,26-07-2025 11:00,West Bengal,Murshidabad,Severe,5.0,4,2325.0,2,0.0,Heavy Rainfall
FLOOD000364,05-11-2025,05-11-2025 04:00,Kerala,Alappuzha,Severe,7.0,5,1794.0,2,0.0,Heavy Rainfall
FLOOD000365,14-08-2025,14-08-2025 14:00,Kerala,Kottayam,Moderate,5.5,3,2657.0,1,0.0,Heavy Rainfall
FLOOD000366,05-11-2025,05-11-2025 07:00,Kerala,Thrissur,Severe,6.3,5,2485.0,1,0.0,Urban Waterlogging
FLOOD000367,05-11-2025,05-11-2025 22:00,Gujarat,Rajkot,Moderate,2.3,3,877.0,2,0.0,River Overflow
FLOOD000368,15-01-2026,15-01-2026 04:00,Bihar,Gaya,Moderate,2.0,1,2051.0,2,0.0,Cyclonic Rain
FLOOD000369,22-07-2025,22-07-2025 03:00,Kerala,Kochi,Severe,2.7,4,1788.0,2,1.0,Cyclonic Rain
FLOOD000370,26-03-2025,26-03-2025 09:00,Maharashtra,Pune,Severe,8.0,7,2812.0,2,0.0,Heavy Rainfall
FLOOD000371,19-04-2025,19-04-2025 23:00,Bihar,Muzaffarpur,Severe,2.9,4,1845.0,2,1.0,Heavy Rainfall
FLOOD000372,04-11-2025,04-11-2025 20:00,Assam,Dibrugarh,Severe,5.0,5,3680.0,1,0.0,Cyclonic Rain
FLOOD000373,02-05-2025,02-05-2025 22:00,Bihar,Darbhanga,Severe,6.9,6,2532.0,0,1.0,Heavy Rainfall
FLOOD000374,16-02-2025,16-02-2025 17:00,Assam,Guwahati,Severe,2.7,3,2115.0,1,0.0,Heavy Rainfall
FLOOD000375,02-05-2025,02-05-2025 06:00,Maharashtra,Nashik,Severe,6.8,5,3793.0,4,1.0,Heavy Rainfall
FLOOD000376,06-12-2025,06-12-2025 10:00,Karnataka,Mysuru,Severe,6.0,5,1674.0,0,1.0,Heavy Rainfall
FLOOD000377,04-11-2025,04-11-2025 15:00,Tamil Nadu,Thanjavur,Severe,5.3,6,2778.0,1,0.0,River Overflow
FLOOD000378,26-05-2025,26-05-2025 02:00,Tamil Nadu,Madurai,Severe,6.4,6,1808.0,3,1.0,River Overflow
FLOOD000379,03-02-2025,03-02-2025 03:00,Odisha,Puri,Severe,8.5,4,2418.0,0,0.0,River Overflow
FLOOD000380,07-03-2025,07-03-2025 15:00,Tamil Nadu,Thanjavur,Severe,6.2,4,3197.0,3,0.0,River Overflow
FLOOD000381,15-09-2025,15-09-2025 08:00,Tamil Nadu,Tiruppur,Severe,3.6,3,3094.0,1,0.0,Heavy Rainfall
FLOOD000382,19-09-2025,19-09-2025 02:00,West Bengal,Howrah,Severe,2.6,3,2406.0,1,1.0,Urban Waterlogging
FLOOD000383,13-04-2025,13-04-2025 10:00,Gujarat,Surat,Severe,7.6,5,2102.0,1,0.0,River Overflow
FLOOD000384,19-05-2025,19-05-2025 00:00,Karnataka,Mysuru,Minor,2.0,1,0.0,1,0.0,Cyclonic Rain
FLOOD000385,22-02-2025,22-02-2025 05:00,Gujarat,Bharuch,Moderate,2.0,2,1508.0,0,0.0,Heavy Rainfall
FLOOD000386,12-10-2025,12-10-2025 18:00,Odisha,Puri,Severe,8.1,5,3124.0,2,2.0,Heavy Rainfall
FLOOD000387,02-01-2026,02-01-2026 10:00,Tamil Nadu,Tiruppur,Severe,6.1,4,742.0,1,1.0,Heavy Rainfall
FLOOD000388,09-06-2025,09-06-2025 21:00,Odisha,Kendrapara,Severe,3.1,2,2274.0,1,0.0,River Overflow
FLOOD000389,03-07-2025,03-07-2025 06:00,Odisha,Puri,Severe,2.0,3,768.0,0,1.0,Urban Waterlogging
FLOOD000390,30-05-2025,30-05-2025 19:00,Maharashtra,Nagpur,Severe,3.3,1,3767.0,2,0.0,River Overflow
FLOOD000391,03-10-2025,03-10-2025 21:00,Gujarat,Bharuch,Severe,3.3,3,3277.0,1,1.0,Heavy Rainfall
FLOOD000392,16-12-2025,16-12-2025 06:00,Tamil Nadu,Chennai,Moderate,2.0,2,621.0,0,0.0,Heavy Rainfall
FLOOD000393,30-03-2025,30-03-2025 12:00,Kerala,Thrissur,Moderate,5.4,4,2016.0,1,0.0,Cyclonic Rain
FLOOD000394,15-05-2025,15-05-2025 22:00,Bihar,Patna,Severe,4.7,4,1978.0,1,1.0,Cyclonic Rain
FLOOD000395,14-08-2025,14-08-2025 03:00,Odisha,Cuttack,Severe,7.1,7,1823.0,0,1.0,Heavy Rainfall
FLOOD000396,07-09-2025,07-09-2025 22:00,Bihar,Bhagalpur,Severe,4.2,2,3095.0,2,0.0,River Overflow
FLOOD000397,05-09-2025,05-09-2025 10:00,Karnataka,Udupi,Severe,9.0,8,1792.0,2,1.0,Heavy Rainfall
FLOOD000398,27-03-2025,27-03-2025 05:00,Karnataka,Mysuru,Moderate,2.7,4,1146.0,2,0.0,River Overflow
FLOOD000399,07-03-2025,07-03-2025 18:00,Uttar Pradesh,Prayagraj,Severe,3.4,2,4429.0,4,0.0,Urban Waterlogging
FLOOD000400,01-01-2025,01-01-2025 14:00,West Bengal,Murshidabad,Severe,4.9,3,1483.0,1,2.0,River Overflow
FLOOD000401,22-04-2025,22-04-2025 09:00,Kerala,Kottayam,Moderate,2.0,3,2106.0,2,0.0,Heavy Rainfall
FLOOD000402,20-10-2025,20-10-2025 08:00,West Bengal,Darjeeling,Moderate,4.1,4,1075.0,0,2.0,Urban Waterlogging
FLOOD000403,30-12-2025,30-12-2025 08:00,Gujarat,Ahmedabad,Severe,9.1,7,2163.0,2,0.0,Heavy Rainfall
FLOOD000404,04-01-2026,04-01-2026 17:00,Maharashtra,Nashik,Severe,8.9,8,2259.0,0,0.0,Heavy Rainfall
FLOOD000405,20-07-2025,20-07-2025 12:00,West Bengal,Howrah,Moderate,4.9,4,1789.0,1,0.0,Heavy Rainfall
FLOOD000406,15-02-2025,15-02-2025 04:00,Bihar,Patna,Severe,2.6,3,2905.0,0,1.0,Heavy Rainfall
