timestamp,state,district,rainfall_mm
20-09-2025 01:00,Karnataka,Mysuru,27.31
20-02-2026 06:00,West Bengal,Darjeeling,32.21
06-01-2025 15:00,Gujarat,Vadodara,19.04
16-03-2025 09:00,Assam,Jorhat,11.17
22-05-2025 20:00,West Bengal,Darjeeling,32.76
02-05-2025 02:00,West Bengal,Darjeeling,104.02124999999998
13-12-2025 00:00,Kerala,Alappuzha,71.12
09-11-2025 04:00,West Bengal,Kolkata,74.82
12-09-2025 04:00,Kerala,Kottayam,45.93
07-07-2025 16:00,Odisha,Puri,13.51
30-07-2025 13:00,Gujarat,Vadodara,27.71
05-08-2025 21:00,Maharashtra,Nagpur,20.05
20-06-2025 00:00,Odisha,Balasore,13.6
16-10-2025 06:00,Odisha,Cuttack,52.85
11-10-2025 10:00,Tamil Nadu,Tiruppur,14.21
05-08-2025 22:00,Odisha,Balasore,46.74
23-01-2025 04:00,Assam,Dibrugarh,10.49
21-07-2025 06:00,West Bengal,Malda,22.2
18-06-2025 06:00,Gujarat,Vadodara,8.66
20-06-2025 04:00,Assam,Jorhat,50.61
14-05-2025 12:00,Uttar Pradesh,Gorakhpur,83.27
24-10-2025 06:00,Gujarat,Vadodara,70.36
14-01-2025 18:00,West Bengal,Darjeeling,24.72
26-07-2025 13:00,Odisha,Balasore,11.96
07-05-2025 09:00,Tamil Nadu,Coimbatore,13.04
17-11-2025 04:00,Gujarat,Surat,19.89
08-03-2025 13:00,Uttar Pradesh,Prayagraj,8.47
18-02-2026 07:00,Odisha,Cuttack,37.53
30-05-2025 21:00,Assam,Dibrugarh,23.44
12-01-2026 14:00,Kerala,Kochi,53.24
30-11-2025 09:00,Maharashtra,Kolhapur,41.88
25-01-2025 14:00,Assam,Jorhat,32.27
27-01-2025 23:00,Uttar Pradesh,Gorakhpur,36.45
15-01-2026 06:00,Uttar Pradesh,Prayagraj,19.33
30-11-2025 23:00,Uttar Pradesh,Prayagraj,13.93
07-06-2025 03:00,Kerala,Kozhikode,24.51
12-01-2026 15:00,Karnataka,Udupi,35.42
31-07-2025 18:00,Kerala,Kochi,70.02
25-11-2025 10:00,West Bengal,Murshidabad,30.49
26-01-2026 02:00,West Bengal,Murshidabad,15.57
25-06-2025 10:00,Assam,Dhemaji,59.12
04-01-2026 02:00,Uttar Pradesh,Prayagraj,31.36
29-12-2025 11:00,Assam,Barpeta,48.18
16-03-2025 19:00,Uttar Pradesh,Gorakhpur,40.39
18-04-2025 18:00,West Bengal,Kolkata,54.27
15-12-2025 03:00,West Bengal,Howrah,44.81
07-04-2025 12:00,Maharashtra,Pune,18.07
24-06-2025 09:00,Karnataka,Udupi,13.33
03-01-2026 19:00,Bihar,Gaya,59.58
22-10-2025 16:00,West Bengal,Malda,71.53
07-08-2025 02:00,Karnataka,Udupi,23.04
31-12-2025 07:00,Assam,Dhemaji,25.99
28-12-2025 06:00,Gujarat,Rajkot,27.2
18-07-2025 16:00,Tamil Nadu,Tiruppur,26.56
20-02-2026 12:00,Bihar,Patna,12.7
25-10-2025 16:00,Tamil Nadu,Coimbatore,12.61
02-05-2025 09:00,Odisha,Cuttack,43.4
16-02-2026 07:00,Gujarat,Rajkot,94.81
17-02-2026 05:00,Gujarat,Rajkot,34.33
28-03-2025 11:00,West Bengal,Howrah,44.89
29-06-2025 06:00,Assam,Jorhat,19.07
31-08-2025 14:00,Karnataka,Bengaluru,25.58
31-03-2025 13:00,Kerala,Alappuzha,104.02124999999998
07-01-2025 00:00,Tamil Nadu,Madurai,20.45
26-07-2025 19:00,West Bengal,Howrah,48.67
06-12-2025 23:00,Maharashtra,Pune,43.05
12-01-2026 06:00,Karnataka,Mangaluru,33.53
18-07-2025 23:00,Gujarat,Rajkot,50.27
08-01-2026 05:00,Maharashtra,Nashik,33.64
19-11-2025 21:00,Maharashtra,Mumbai,64.13
14-02-2026 12:00,Uttar Pradesh,Gorakhpur,104.02124999999998
19-01-2026 22:00,Uttar Pradesh,Varanasi,54.06
10-09-2025 12:00,Odisha,Kendrapara,39.78
30-01-2026 19:00,Uttar Pradesh,Kanpur,104.02124999999998
25-09-2025 01:00,Uttar Pradesh,Prayagraj,2.27
19-05-2025 05:00,Karnataka,Kodagu,14.33
08-11-2025 00:00,Maharashtra,Nagpur,6.53
08-05-2025 13:00,Karnataka,Mangaluru,27.54
26-02-2025 11:00,Uttar Pradesh,Lucknow,55.1
08-07-2025 02:00,Uttar Pradesh,Varanasi,24.7
18-08-2025 09:00,Uttar Pradesh,Kanpur,26.26
07-08-2025 18:00,Gujarat,Bharuch,24.47
07-07-2025 23:00,Assam,Barpeta,51.89
14-03-2025 02:00,Bihar,Patna,34.87
15-03-2025 06:00,Bihar,Muzaffarpur,93.74
05-10-2025 02:00,Gujarat,Surat,13.11
04-10-2025 22:00,Tamil Nadu,Chennai,24.44
15-02-2026 20:00,Kerala,Alappuzha,19.2
22-06-2025 11:00,Tamil Nadu,Madurai,96.22
27-01-2026 09:00,Bihar,Gaya,30.13
02-08-2025 11:00,Gujarat,Surat,24.53
01-01-2025 00:00,Odisha,Puri,15.94
19-03-2025 16:00,Bihar,Muzaffarpur,24.27
23-01-2025 15:00,Gujarat,Rajkot,87.78
15-01-2025 13:00,Kerala,Kochi,44.55
15-10-2025 18:00,Karnataka,Mysuru,15.86
11-02-2026 21:00,Gujarat,Ahmedabad,24.64
16-04-2025 03:00,Bihar,Patna,25.31
25-05-2025 08:00,Maharashtra,Mumbai,33.71
20-01-2025 01:00,Karnataka,Mysuru,28.09
06-05-2025 23:00,Tamil Nadu,Chennai,19.04
30-10-2025 13:00,Odisha,Bhubaneswar,83.56
01-02-2026 11:00,Gujarat,Surat,25.84
25-11-2025 00:00,Assam,Jorhat,33.39
04-10-2025 01:00,Assam,Jorhat,37.34
16-04-2025 14:00,Gujarat,Ahmedabad,72.49
06-01-2025 11:00,Odisha,Bhubaneswar,47.73
04-06-2025 08:00,Bihar,Bhagalpur,62.84
27-02-2025 04:00,Uttar Pradesh,Prayagraj,27.62
16-09-2025 08:00,West Bengal,Darjeeling,53.61
22-07-2025 08:00,Gujarat,Ahmedabad,38.2
16-07-2025 08:00,Odisha,Puri,9.46
20-08-2025 00:00,Bihar,Muzaffarpur,14.25
28-02-2025 21:00,Karnataka,Bengaluru,18.71
21-06-2025 09:00,Bihar,Gaya,12.45
28-01-2025 07:00,Assam,Jorhat,36.89
06-12-2025 01:00,Bihar,Darbhanga,13.44
20-06-2025 18:00,Uttar Pradesh,Prayagraj,47.05
25-01-2025 16:00,Karnataka,Kodagu,35.86
29-12-2025 20:00,West Bengal,Murshidabad,30.46
11-05-2025 03:00,Assam,Jorhat,38.1
07-05-2025 23:00,Bihar,Gaya,20.01
11-06-2025 23:00,Assam,Dhemaji,43.1
27-08-2025 23:00,Kerala,Kozhikode,34.88
02-04-2025 00:00,Odisha,Kendrapara,35.6
31-03-2025 09:00,Assam,Dhemaji,48.1
21-10-2025 15:00,West Bengal,Kolkata,51.27
10-05-2025 09:00,Kerala,Kottayam,48.1
20-01-2026 17:00,Gujarat,Surat,11.79
15-01-2026 00:00,West Bengal,Kolkata,31.72
26-04-2025 09:00,Assam,Jorhat,20.79
06-08-2025 13:00,Maharashtra,Nagpur,74.56
01-09-2025 01:00,Kerala,Alappuzha,67.79
14-03-2025 04:00,Uttar Pradesh,Kanpur,19.7
12-01-2025 01:00,Maharashtra,Nashik,15.91
03-08-2025 08:00,Gujarat,Surat,3.89
11-12-2025 11:00,Tamil Nadu,Thanjavur,38.62
14-06-2025 01:00,Uttar Pradesh,Lucknow,104.02124999999998
01-02-2025 17:00,Tamil Nadu,Thanjavur,30.94
28-10-2025 20:00,Gujarat,Bharuch,25.5
18-12-2025 15:00,Tamil Nadu,Tiruppur,51.98
16-05-2025 17:00,Karnataka,Bengaluru,12.57
30-06-2025 18:00,Gujarat,Vadodara,38.23
01-07-2025 18:00,Bihar,Darbhanga,51.44
14-01-2025 04:00,Karnataka,Bengaluru,102.99
03-12-2025 05:00,Kerala,Kozhikode,60.56
19-03-2025 03:00,Maharashtra,Pune,43.81
14-04-2025 12:00,Maharashtra,Nashik,41.61
16-02-2026 09:00,Kerala,Kottayam,47.68
03-02-2026 22:00,Tamil Nadu,Coimbatore,29.65
14-02-2025 22:00,Tamil Nadu,Chennai,15.6
15-12-2025 06:00,Maharashtra,Pune,22.48
02-11-2025 13:00,Maharashtra,Pune,53.79
14-02-2025 15:00,Tamil Nadu,Thanjavur,22.36
05-01-2025 07:00,Odisha,Kendrapara,23.5
28-08-2025 12:00,Odisha,Balasore,24.5
01-03-2025 02:00,Karnataka,Mangaluru,82.08
11-03-2025 02:00,Uttar Pradesh,Varanasi,11.59
09-08-2025 04:00,Assam,Guwahati,28.77
17-02-2025 21:00,Assam,Dhemaji,34.07
25-10-2025 22:00,Gujarat,Ahmedabad,18.93
07-03-2025 08:00,Assam,Jorhat,30.42
15-02-2025 07:00,Tamil Nadu,Madurai,24.58
11-09-2025 13:00,Gujarat,Rajkot,43.24
28-12-2025 10:00,Kerala,Thrissur,61.63
14-12-2025 13:00,Maharashtra,Pune,35.05
22-11-2025 11:00,Gujarat,Vadodara,4.43
11-09-2025 12:00,Odisha,Balasore,68.32
01-01-2026 13:00,Uttar Pradesh,Varanasi,8.08
31-12-2025 21:00,Uttar Pradesh,Kanpur,37.09
12-03-2025 12:00,Bihar,Gaya,17.46
17-07-2025 06:00,Assam,Guwahati,24.21
22-05-2025 03:00,West Bengal,Malda,10.88
01-06-2025 22:00,Maharashtra,Nagpur,80.17
12-03-2025 03:00,Odisha,Cuttack,16.58
01-01-2025 08:00,Bihar,Patna,7.75
10-09-2025 14:00,Tamil Nadu,Thanjavur,31.89
29-09-2025 12:00,Kerala,Alappuzha,49.02
21-06-2025 19:00,Assam,Dibrugarh,25.9
30-12-2025 17:00,West Bengal,Malda,7.84
09-09-2025 21:00,Karnataka,Udupi,8.68
24-01-2025 15:00,Karnataka,Kodagu,51.57
17-01-2026 17:00,Kerala,Thrissur,13.0
17-03-2025 03:00,Maharashtra,Mumbai,23.76
21-12-2025 05:00,West Bengal,Malda,30.81
24-07-2025 04:00,Gujarat,Rajkot,15.25
08-03-2025 15:00,West Bengal,Darjeeling,82.89
27-11-2025 11:00,West Bengal,Darjeeling,27.34
02-02-2026 19:00,Odisha,Puri,12.2
28-04-2025 15:00,Assam,Dibrugarh,59.63
16-08-2025 19:00,Karnataka,Bengaluru,21.87
28-05-2025 01:00,Odisha,Puri,15.45
28-12-2025 19:00,Bihar,Darbhanga,12.08
18-02-2025 03:00,Odisha,Cuttack,4.07
30-09-2025 19:00,Gujarat,Rajkot,30.38
14-01-2026 16:00,Uttar Pradesh,Varanasi,9.23
14-11-2025 12:00,Assam,Barpeta,18.41
12-12-2025 16:00,Bihar,Gaya,40.67
09-07-2025 04:00,Assam,Jorhat,61.05
16-01-2026 14:00,Tamil Nadu,Chennai,40.95
28-09-2025 02:00,Uttar Pradesh,Varanasi,9.88
31-08-2025 18:00,Tamil Nadu,Thanjavur,93.97
19-02-2025 14:00,West Bengal,Howrah,30.51
07-11-2025 04:00,Tamil Nadu,Coimbatore,36.48
22-12-2025 00:00,Gujarat,Surat,22.23
10-02-2025 00:00,Uttar Pradesh,Kanpur,39.96
07-11-2025 14:00,Maharashtra,Pune,35.18
02-01-2025 12:00,Uttar Pradesh,Prayagraj,57.88
10-11-2025 04:00,Karnataka,Bengaluru,25.04
15-11-2025 12:00,Bihar,Patna,4.58
04-07-2025 22:00,Bihar,Muzaffarpur,11.49
14-09-2025 17:00,Maharashtra,Nagpur,20.71
19-11-2025 16:00,Assam,Jorhat,55.28
04-02-2026 11:00,Kerala,Kottayam,44.47
05-12-2025 07:00,Tamil Nadu,Tiruppur,104.02124999999998
18-10-2025 07:00,Assam,Guwahati,47.14
27-08-2025 06:00,Assam,Dhemaji,63.75
25-01-2025 01:00,Karnataka,Mangaluru,43.73
14-02-2026 17:00,Maharashtra,Nashik,28.42
20-06-2025 22:00,West Bengal,Howrah,34.63
15-11-2025 14:00,Gujarat,Surat,49.0
22-06-2025 23:00,Uttar Pradesh,Lucknow,61.97
11-05-2025 10:00,West Bengal,Howrah,15.17
23-07-2025 18:00,Gujarat,Bharuch,29.3
20-02-2026 15:00,Karnataka,Udupi,17.13
08-11-2025 07:00,Gujarat,Bharuch,51.93
18-03-2025 09:00,Maharashtra,Nagpur,64.47
17-01-2026 04:00,Tamil Nadu,Tiruppur,33.28
23-07-2025 19:00,Maharashtra,Nashik,19.27
06-04-2025 07:00,Odisha,Cuttack,65.34
25-02-2025 10:00,Odisha,Balasore,101.09
26-04-2025 11:00,Maharashtra,Nashik,42.29
03-06-2025 14:00,Karnataka,Kodagu,26.21
12-12-2025 03:00,Kerala,Kozhikode,30.84
05-09-2025 00:00,Kerala,Kochi,31.74
27-01-2025 13:00,Assam,Barpeta,30.07
02-01-2025 23:00,Maharashtra,Mumbai,17.58
19-04-2025 10:00,Tamil Nadu,Thanjavur,40.9
23-03-2025 21:00,Bihar,Darbhanga,90.2
01-04-2025 08:00,Uttar Pradesh,Gorakhpur,96.64
30-07-2025 09:00,Gujarat,Vadodara,29.86
19-05-2025 22:00,Tamil Nadu,Madurai,77.53
06-05-2025 19:00,Gujarat,Rajkot,24.95
01-01-2026 04:00,Karnataka,Mangaluru,54.81
18-01-2026 08:00,Kerala,Kottayam,36.46
26-02-2025 16:00,Tamil Nadu,Coimbatore,49.04
30-08-2025 14:00,Bihar,Patna,13.77
27-01-2026 16:00,Odisha,Balasore,48.68
16-05-2025 11:00,Tamil Nadu,Madurai,33.39
20-09-2025 12:00,Maharashtra,Kolhapur,56.58
04-04-2025 19:00,Kerala,Kottayam,27.67
09-09-2025 03:00,Kerala,Thrissur,49.56
18-02-2025 23:00,Tamil Nadu,Chennai,32.85
02-01-2026 15:00,Karnataka,Udupi,25.02
17-05-2025 15:00,Bihar,Bhagalpur,104.02124999999998
04-05-2025 21:00,Gujarat,Vadodara,5.46
22-05-2025 12:00,Kerala,Kottayam,104.02124999999998
17-10-2025 03:00,West Bengal,Malda,96.45
10-02-2025 05:00,Maharashtra,Nashik,24.41
24-12-2025 06:00,Tamil Nadu,Coimbatore,41.77
31-01-2025 22:00,Uttar Pradesh,Gorakhpur,15.8
10-11-2025 02:00,Assam,Jorhat,32.01
19-05-2025 02:00,Tamil Nadu,Chennai,21.86
24-07-2025 02:00,Uttar Pradesh,Prayagraj,15.82
25-01-2026 04:00,Odisha,Balasore,31.68
14-07-2025 16:00,Bihar,Darbhanga,47.76
26-12-2025 02:00,Gujarat,Bharuch,15.14
20-02-2025 17:00,Gujarat,Surat,25.53
03-07-2025 05:00,Odisha,Balasore,49.37
11-09-2025 08:00,Uttar Pradesh,Kanpur,87.67
19-04-2025 22:00,West Bengal,Howrah,30.45
20-04-2025 04:00,Karnataka,Udupi,23.0
30-12-2025 02:00,Maharashtra,Mumbai,22.8
31-10-2025 10:00,Assam,Jorhat,104.02124999999998
21-05-2025 19:00,West Bengal,Darjeeling,86.8
01-11-2025 05:00,Karnataka,Udupi,24.99
15-02-2026 17:00,Bihar,Darbhanga,32.16
22-08-2025 13:00,Maharashtra,Kolhapur,65.67
13-02-2026 21:00,Bihar,Darbhanga,10.81
30-08-2025 02:00,Gujarat,Surat,25.52
21-12-2025 22:00,Kerala,Thrissur,58.54
13-10-2025 10:00,Karnataka,Udupi,56.38
05-03-2025 04:00,Kerala,Thrissur,68.36
01-08-2025 10:00,West Bengal,Howrah,68.82
15-11-2025 04:00,Bihar,Muzaffarpur,18.84
14-01-2026 13:00,West Bengal,Darjeeling,83.33
01-12-2025 07:00,Karnataka,Udupi,21.42
10-04-2025 16:00,Assam,Dibrugarh,65.68
25-01-2025 10:00,Gujarat,Bharuch,20.96
27-05-2025 15:00,Maharashtra,Nashik,96.27
15-11-2025 21:00,Tamil Nadu,Coimbatore,46.75
08-01-2026 18:00,Tamil Nadu,Coimbatore,21.85
05-02-2025 10:00,Kerala,Kottayam,49.07
14-01-2025 23:00,Karnataka,Udupi,54.79
04-10-2025 10:00,Tamil Nadu,Chennai,53.79
09-01-2026 20:00,Bihar,Darbhanga,27.46
09-11-2025 05:00,Odisha,Kendrapara,20.72
30-04-2025 12:00,Maharashtra,Pune,18.35
23-07-2025 00:00,Bihar,Muzaffarpur,21.94
28-05-2025 22:00,Maharashtra,Nagpur,68.65
10-06-2025 02:00,Maharashtra,Mumbai,34.65
30-10-2025 14:00,Karnataka,Kodagu,10.09
31-08-2025 16:00,Karnataka,Mysuru,10.91
01-01-2025 23:00,West Bengal,Murshidabad,29.28
02-03-2025 13:00,Gujarat,Rajkot,12.47
12-03-2025 04:00,Tamil Nadu,Madurai,23.87
07-04-2025 06:00,Uttar Pradesh,Lucknow,14.89
13-01-2026 15:00,Maharashtra,Pune,14.48
27-01-2026 22:00,Assam,Dibrugarh,37.64
16-01-2025 21:00,Bihar,Patna,20.41
31-08-2025 06:00,Tamil Nadu,Tiruppur,58.44
20-08-2025 06:00,Karnataka,Bengaluru,30.34
23-01-2026 20:00,Assam,Guwahati,20.05
09-03-2025 10:00,Maharashtra,Kolhapur,21.89
02-02-2025 21:00,Kerala,Kochi,26.89
07-09-2025 07:00,Karnataka,Bengaluru,16.68
28-12-2025 08:00,Tamil Nadu,Chennai,32.06
06-07-2025 11:00,Odisha,Balasore,1.64
22-08-2025 14:00,Assam,Dibrugarh,74.16
24-01-2026 00:00,Maharashtra,Mumbai,17.58
24-08-2025 08:00,Tamil Nadu,Coimbatore,24.37
17-09-2025 00:00,Tamil Nadu,Chennai,54.28
06-04-2025 06:00,Karnataka,Udupi,11.91
21-02-2026 09:00,Maharashtra,Kolhapur,75.01
12-11-2025 18:00,Maharashtra,Kolhapur,16.31
19-02-2025 07:00,West Bengal,Darjeeling,45.53
08-09-2025 01:00,Uttar Pradesh,Gorakhpur,58.89
01-08-2025 02:00,Karnataka,Kodagu,44.1
15-04-2025 20:00,Uttar Pradesh,Prayagraj,39.95
21-06-2025 18:00,Tamil Nadu,Madurai,17.89
19-08-2025 01:00,West Bengal,Kolkata,37.55
23-08-2025 11:00,Bihar,Darbhanga,29.52
15-12-2025 08:00,West Bengal,Howrah,39.32
02-09-2025 16:00,Tamil Nadu,Thanjavur,104.02124999999998
25-12-2025 20:00,Assam,Barpeta,55.94
18-11-2025 23:00,Kerala,Thrissur,57.5
06-09-2025 16:00,West Bengal,Kolkata,39.15
19-02-2025 04:00,Odisha,Kendrapara,34.77
01-01-2026 02:00,Bihar,Gaya,58.11
10-12-2025 03:00,Maharashtra,Nashik,87.02
28-04-2025 10:00,Uttar Pradesh,Kanpur,10.33
20-02-2026 04:00,Odisha,Bhubaneswar,53.92
29-12-2025 15:00,Assam,Guwahati,66.66
03-10-2025 08:00,Uttar Pradesh,Lucknow,8.05
28-04-2025 12:00,Bihar,Muzaffarpur,7.67
10-11-2025 23:00,Assam,Jorhat,57.78
05-04-2025 04:00,Tamil Nadu,Coimbatore,35.0
04-04-2025 07:00,Assam,Guwahati,15.8
08-09-2025 21:00,Tamil Nadu,Madurai,41.51
02-02-2025 14:00,Kerala,Kozhikode,17.72
08-02-2025 20:00,West Bengal,Darjeeling,40.28
16-09-2025 10:00,Odisha,Kendrapara,16.07
11-04-2025 12:00,West Bengal,Murshidabad,23.72
19-10-2025 13:00,Uttar Pradesh,Gorakhpur,14.97
15-01-2026 19:00,West Bengal,Howrah,19.27
18-02-2025 04:00,Maharashtra,Nagpur,34.62
04-12-2025 19:00,Gujarat,Surat,11.18
30-08-2025 21:00,Bihar,Bhagalpur,92.18
23-07-2025 07:00,West Bengal,Murshidabad,21.78
18-05-2025 21:00,Maharashtra,Kolhapur,54.42
09-01-2026 09:00,Odisha,Puri,28.56
12-03-2025 22:00,Kerala,Kochi,72.29
14-04-2025 20:00,Karnataka,Udupi,34.76
04-06-2025 10:00,Assam,Barpeta,34.29
11-12-2025 20:00,Karnataka,Kodagu,6.6
12-01-2025 22:00,Kerala,Thrissur,83.84
09-03-2025 00:00,Tamil Nadu,Thanjavur,30.91
04-10-2025 07:00,Assam,Dhemaji,16.64
11-12-2025 22:00,Karnataka,Udupi,7.95
01-11-2025 19:00,Uttar Pradesh,Prayagraj,66.03
04-04-2025 20:00,Gujarat,Surat,27.89
05-11-2025 23:00,Odisha,Bhubaneswar,37.71
15-12-2025 13:00,Kerala,Kochi,37.25
20-03-2025 19:00,West Bengal,Malda,78.23
30-07-2025 22:00,Kerala,Kottayam,2.31
13-09-2025 00:00,Tamil Nadu,Chennai,32.04
24-01-2025 11:00,West Bengal,Murshidabad,18.31
13-01-2025 03:00,Karnataka,Udupi,34.55
16-07-2025 12:00,Uttar Pradesh,Varanasi,35.16
18-11-2025 04:00,Odisha,Puri,18.69
22-09-2025 13:00,West Bengal,Howrah,13.43
08-01-2025 01:00,Kerala,Alappuzha,16.3
12-01-2025 03:00,Maharashtra,Nashik,21.18
13-07-2025 06:00,Bihar,Muzaffarpur,50.84
22-10-2025 21:00,Uttar Pradesh,Lucknow,31.93
20-05-2025 19:00,Kerala,Kozhikode,69.65
11-12-2025 23:00,Tamil Nadu,Coimbatore,13.32
14-01-2025 03:00,Gujarat,Ahmedabad,24.25
08-10-2025 08:00,Uttar Pradesh,Kanpur,32.31
31-01-2026 15:00,Maharashtra,Nashik,46.38
19-06-2025 11:00,Gujarat,Vadodara,45.94
11-01-2025 05:00,Bihar,Gaya,66.72
11-01-2025 12:00,West Bengal,Howrah,30.17
16-02-2025 07:00,Bihar,Muzaffarpur,45.8
20-07-2025 01:00,Bihar,Patna,39.51
13-03-2025 09:00,Kerala,Kottayam,20.78
03-01-2025 02:00,Karnataka,Kodagu,6.4
18-03-2025 11:00,Tamil Nadu,Madurai,17.27
26-11-2025 00:00,West Bengal,Darjeeling,2.19
21-05-2025 23:00,Assam,Barpeta,25.66
25-09-2025 02:00,Maharashtra,Kolhapur,29.81
29-06-2025 17:00,Karnataka,Udupi,26.4
06-02-2025 08:00,Maharashtra,Nagpur,9.77
22-02-2025 06:00,Kerala,Kochi,9.26
06-01-2026 01:00,Bihar,Darbhanga,31.58
01-09-2025 19:00,West Bengal,Kolkata,12.42
26-08-2025 14:00,Gujarat,Vadodara,31.66
04-12-2025 15:00,West Bengal,Malda,60.66
29-03-2025 10:00,Odisha,Kendrapara,14.46
02-08-2025 16:00,Maharashtra,Mumbai,103.05
11-01-2025 08:00,Maharashtra,Nashik,73.26
01-10-2025 09:00,Kerala,Alappuzha,13.87
25-02-2025 19:00,Kerala,Kozhikode,40.59
20-10-2025 09:00,Tamil Nadu,Coimbatore,59.25
29-03-2025 22:00,Tamil Nadu,Thanjavur,31.7
07-03-2025 09:00,Bihar,Darbhanga,33.38
13-03-2025 22:00,Assam,Dhemaji,26.74
16-12-2025 08:00,Kerala,Kottayam,33.72
17-10-2025 04:00,West Bengal,Kolkata,9.54
03-07-2025 03:00,Maharashtra,Nagpur,18.33
11-04-2025 20:00,Gujarat,Ahmedabad,60.28
07-05-2025 21:00,Kerala,Kozhikode,104.02124999999998
18-08-2025 07:00,Karnataka,Mangaluru,11.58
04-06-2025 07:00,Odisha,Cuttack,30.92
08-12-2025 07:00,Kerala,Kochi,104.02124999999998
11-08-2025 03:00,Tamil Nadu,Coimbatore,70.83
13-02-2026 16:00,Tamil Nadu,Madurai,16.23
19-01-2025 15:00,Tamil Nadu,Tiruppur,17.11
25-11-2025 22:00,West Bengal,Malda,41.47
30-12-2025 16:00,Gujarat,Ahmedabad,58.36
23-11-2025 04:00,Bihar,Patna,11.96
15-03-2025 16:00,Tamil Nadu,Chennai,17.4
11-10-2025 16:00,Odisha,Puri,26.24
16-07-2025 00:00,Assam,Guwahati,22.66
11-06-2025 05:00,Karnataka,Bengaluru,25.85
10-03-2025 23:00,Kerala,Thrissur,80.73
13-05-2025 19:00,Uttar Pradesh,Gorakhpur,16.88
29-01-2025 11:00,Gujarat,Vadodara,32.46
23-06-2025 18:00,Bihar,Bhagalpur,22.62
06-07-2025 13:00,Assam,Dibrugarh,64.32
20-01-2025 05:00,Tamil Nadu,Tiruppur,104.02124999999998
29-08-2025 04:00,Gujarat,Rajkot,36.49
10-11-2025 10:00,Assam,Guwahati,22.87
07-07-2025 14:00,Karnataka,Udupi,81.72
09-02-2026 13:00,Bihar,Bhagalpur,76.93
14-01-2025 06:00,Bihar,Gaya,51.03
17-02-2025 17:00,Maharashtra,Nashik,39.06
01-08-2025 06:00,West Bengal,Howrah,78.91
28-02-2025 01:00,Kerala,Alappuzha,19.81
03-10-2025 23:00,West Bengal,Darjeeling,39.45
04-03-2025 13:00,Maharashtra,Kolhapur,80.86
25-09-2025 00:00,Bihar,Patna,12.98
16-01-2025 16:00,Maharashtra,Kolhapur,34.67
18-01-2025 02:00,West Bengal,Malda,40.39
11-03-2025 04:00,Gujarat,Ahmedabad,37.17
12-05-2025 07:00,Tamil Nadu,Madurai,55.91
09-03-2025 15:00,West Bengal,Murshidabad,38.45
22-08-2025 17:00,Tamil Nadu,Chennai,104.02124999999998
22-12-2025 12:00,West Bengal,Darjeeling,23.02
30-08-2025 18:00,Karnataka,Mysuru,102.95
10-08-2025 02:00,West Bengal,Kolkata,31.85
23-10-2025 06:00,Gujarat,Surat,24.2
06-01-2026 17:00,Bihar,Gaya,19.0
09-11-2025 00:00,West Bengal,Howrah,26.08
05-02-2026 15:00,Bihar,Bhagalpur,51.14
20-01-2026 01:00,Assam,Guwahati,48.08
11-03-2025 16:00,Karnataka,Udupi,45.41
09-04-2025 06:00,Kerala,Kottayam,34.92
19-12-2025 19:00,West Bengal,Kolkata,48.26
12-01-2025 10:00,Karnataka,Kodagu,12.87
14-04-2025 01:00,Tamil Nadu,Madurai,64.73
17-08-2025 17:00,Kerala,Kottayam,25.21
18-07-2025 19:00,Odisha,Balasore,5.82
29-03-2025 19:00,Assam,Dibrugarh,73.25
09-11-2025 12:00,Odisha,Kendrapara,99.43
03-07-2025 22:00,Maharashtra,Kolhapur,27.43
06-12-2025 02:00,West Bengal,Kolkata,33.54
27-12-2025 20:00,Bihar,Muzaffarpur,12.69
10-12-2025 07:00,Kerala,Kochi,55.7
11-04-2025 17:00,Maharashtra,Nagpur,22.22
01-01-2026 11:00,Uttar Pradesh,Varanasi,100.89
04-04-2025 04:00,Maharashtra,Mumbai,10.12
06-06-2025 23:00,Karnataka,Mangaluru,36.16
12-02-2026 23:00,West Bengal,Howrah,43.41
21-02-2026 05:00,Maharashtra,Mumbai,18.45
20-02-2026 05:00,Gujarat,Surat,24.71
02-11-2025 03:00,Karnataka,Mangaluru,30.24
27-02-2025 15:00,Uttar Pradesh,Gorakhpur,47.23
10-05-2025 05:00,Karnataka,Udupi,20.89
13-06-2025 09:00,Karnataka,Kodagu,37.44
06-10-2025 13:00,Kerala,Alappuzha,33.43
14-05-2025 02:00,Kerala,Kozhikode,16.02
22-03-2025 21:00,West Bengal,Howrah,12.73
18-11-2025 09:00,Assam,Jorhat,23.03
24-07-2025 00:00,Bihar,Muzaffarpur,65.99
19-07-2025 06:00,Odisha,Balasore,104.02124999999998
04-03-2025 08:00,Gujarat,Surat,56.21
23-03-2025 13:00,Gujarat,Vadodara,59.21
18-01-2026 03:00,Karnataka,Mysuru,11.28
11-02-2026 01:00,Kerala,Alappuzha,63.61
02-11-2025 12:00,Tamil Nadu,Chennai,86.19
28-11-2025 05:00,Karnataka,Bengaluru,4.84
06-05-2025 17:00,Odisha,Kendrapara,25.27
09-10-2025 02:00,Karnataka,Udupi,12.12
22-01-2025 09:00,Maharashtra,Mumbai,37.06
13-06-2025 22:00,Karnataka,Mysuru,32.4
07-05-2025 01:00,Odisha,Bhubaneswar,14.5
19-02-2025 23:00,Assam,Dhemaji,50.61
